name,nat,dob,bp,ateam,league,year,dteam,overall,removed,why,height,weight,pos,shoots
Marcus Pettersson,SWE,1996-05-08,"Skellefteå, Sweden",Skelleftea Jr.,SWEDEN-JR.,2014-01-01,24,38,N,,76.0,167.0,D,L
Vitek Vanecek,CZE,1996-01-09,"Havlickuv Brod, Czech Republic",Liberec Jr.,CZREP-JR.,2014-01-01,15,39,N,,72.0,180.0,G,L
Andreas Englund,SWE,1996-01-21,"Stockholm, Sweden",Djurgarden,SWEDEN-2,2014-01-01,9,40,N,,75.0,189.0,D,L
Josh Jacobs,USA,1996-02-15,"Shelby Township, MI  USA",Indiana,USHL,2014-01-01,1,41,N,,73.0,193.0,D,R
Vladislav Kamenev,RUS,1996-08-12,"Orsk, Russia",Magnitogorsk 2,Russia-Jr.,2014-01-01,18,42,N,,74.0,203.0,LW,L
Ryan Macinnis,USA,1996-02-14,"St. Louis, MO  USA",Kitchener,OHL,2014-01-01,53,43,N,,75.0,183.0,C,L
Eric Cornel,CAN,1996-04-11,"Peterborough, ON  CAN",Peterborough,OHL,2014-01-01,7,44,N,,73.0,186.0,C,R
Brett Pollock,CAN,1996-03-17,"Regina, SK  CAN",Edmonton,WHL,2014-01-01,25,45,N,,74.0,182.0,LW,L
Julius Bergman,SWE,1995-11-02,"Stockholm, Sweden",Frolunda Jr.,SWEDEN-JR.,2014-01-01,28,46,N,,73.0,187.0,D,R
Ryan Collins,USA,1996-05-06,"Bloomington, MN  USA",Usa U-18,USHL,2014-01-01,29,47,N,,77.0,202.0,D,R
Nicolas Aube-Kubel,CAN,1996-05-10,"Slave Lake, AB  CAN",Val D'Or,QMJHL,2014-01-01,4,48,N,,71.0,187.0,RW,R
Vaclav Karabacek,CZE,1996-05-02,"Brandys Nad Labem, Czech Republic",Gatineau,QMJHL,2014-01-01,7,49,N,,71.0,196.0,RW,R
Roland Mckeown,CAN,1996-01-20,"Listowel, ON  CAN",Kingston,OHL,2014-01-01,26,50,N,,72.0,195.0,D,R
Jack Dougherty,USA,1996-05-25,"St. Paul, MN  USA",Usa U-18,USHL,2014-01-01,18,51,N,,73.0,186.0,D,R
Maxim Letunov,RUS,1996-02-20,"Moscow, Russia",Youngstown,USHL,2014-01-01,19,52,N,,74.0,155.0,C,L
Noah Rod,CHE,1996-06-07,"La Chaux-de-Fond, Switzerland",Geneve Jr.,SWISS-JR.,2014-01-01,28,53,N,,72.0,188.0,RW,L
Hunter Smith,CAN,1995-09-11,"Windsor, ON  CAN",Oshawa,OHL,2014-01-01,20,54,N,,78.0,208.0,RW,R
Brandon Montour,CAN,1994-04-11,"Brantford, ON  CAN",Waterloo,USHL,2014-01-01,24,55,N,,71.0,172.0,D,R
Ryan Donato,USA,1996-04-09,"Boston, MA  USA",Dexter School,HIGH-MA,2014-01-01,6,56,N,,72.0,174.0,C,L
Johnathan Macleod,USA,1996-06-02,"Lowell, MA  USA",Usa U-18,USHL,2014-01-01,14,57,N,,73.0,200.0,D,R
Christian Dvorak,USA,1996-02-02,"Palos, IL  USA",London,OHL,2014-01-01,53,58,N,,72.0,178.0,LW,L
Brandon Halverson,USA,1996-03-29,"Traverse City, MI  USA",Sault Ste. Marie,OHL,2014-01-01,3,59,N,,75.0,176.0,G,L
Alex Lintuniemi,FIN,1995-09-23,"Helsinki, Finland",Ottawa,OHL,2014-01-01,26,60,N,,75.0,231.0,D,L
Jonas Johansson,SWE,1995-09-19,"Gävle, Sweden",Brynas Jr.,SWEDEN-JR.,2014-01-01,7,61,N,,75.0,198.0,G,L
Justin Kirkland,CAN,1996-08-02,"Winnipeg, MB  CAN",Kelowna,WHL,2014-01-01,18,62,N,,74.0,175.0,LW,L
Dominic Turgeon,CAN,1996-02-25,"Pointe-Claire, QC  CAN",Portland,WHL,2014-01-01,17,63,N,,73.0,198.0,C,L
Brandon Hickey,CAN,1996-04-13,"Edmonton, AB  CAN",Spruce Grove,AJHL,2014-01-01,20,64,N,,73.0,177.0,D,L
Juho Lammikko,FIN,1996-01-29,"Noormarkku, Finland",Assat Jrs.,Finland Jr.,2014-01-01,13,65,N,,74.0,189.0,RW,L
Nikita Tryamkin,RUS,1994-08-30,"Yekaterinburg, Russia",Yekaterinburg,Russia,2014-01-01,23,66,N,,79.0,228.0,D,L
Warren Foegele,CAN,1996-04-01,"Markham, ON  CAN",St. Andrews,HIGH-ON,2014-01-01,12,67,N,,72.0,178.0,LW,L
Rinat Valiev,RUS,1995-05-11,"Nizhnekamsk, Russia",Kootenay,WHL,2014-01-01,10,68,N,,73.0,205.0,D,L
Jack Glover,USA,1996-05-17,"Golden Valley, MN  USA",Usa U-18,USHL,2014-01-01,52,69,N,,75.0,190.0,D,R
Miles Gendron,USA,1996-06-28,"Shrewsbury, MA  USA",Rivers Academy,HIGH-MA,2014-01-01,9,70,N,,73.0,181.0,D,L
Connor Chatham,USA,1995-10-30,"Belleville, IL  USA",Plymouth,OHL,2014-01-01,1,71,N,,74.0,222.0,RW,R
Alex Schoenborn,USA,1995-12-12,"Minot, ND  USA",Portland,WHL,2014-01-01,28,72,N,,72.0,196.0,RW,R
Brett Lernout,CAN,1995-09-24,"Winnipeg, MB  CAN",Swift Current,WHL,2014-01-01,8,73,N,,76.0,206.0,D,R
Brycen Martin,CAN,1996-05-09,"Calgary, AB  CAN",Swift Current,WHL,2014-01-01,7,74,N,,73.0,195.0,D,L
Alexander Peters,CAN,1996-07-02,"Goderich, ON  CAN",Plymouth,OHL,2014-01-01,25,75,N,,75.0,207.0,D,L
Elvis Merzlikins,LVA,1994-04-13,"Riga, Latvia",Lugano,SWISS,2014-01-01,29,76,N,,75.0,187.0,G,L
Blake Siebenaler,USA,1996-02-27,"Toledo, OH  USA",Niagara,OHL,2014-01-01,29,77,N,,72.0,192.0,D,R
Ilya Sorokin,RUS,1995-08-04,"Mezhdurechensk, Russia",Novokuznetsk,Russia,2014-01-01,2,78,N,,74.0,167.0,G,L
Brayden Point,CAN,1996-03-13,"Calgary, AB  CAN",Moose Jaw,WHL,2014-01-01,14,79,N,,69.0,160.0,C,R
Louie Belpedio,USA,1996-05-14,"Skokie, IL  USA",Usa U-18,USHL,2014-01-01,30,80,N,,71.0,193.0,D,R
Dylan Sadowy,CAN,1996-04-02,"Brampton, ON  CAN",Saginaw,OHL,2014-01-01,28,81,N,,71.0,183.0,LW,L
Jake Walman,CAN,1996-02-20,"Toronto, ON  CAN",Toronto Jc,OJHL,2014-01-01,19,82,N,,72.0,170.0,D,L
Matheson Iacopelli,USA,1994-05-15,"Woodhaven, MI  USA",Muskegon,USHL,2014-01-01,16,83,N,,73.0,192.0,RW,L
Kyle Wood,CAN,1996-05-04,"Waterloo, ON  CAN",North Bay,OHL,2014-01-01,21,84,N,,75.0,195.0,D,R
Keegan Iverson,USA,1996-04-05,"Minneapolis, MN  USA",Portland,WHL,2014-01-01,3,85,N,,72.0,219.0,C,R
Mark Friedman,CAN,1995-12-25,"Toronto, ON  CAN",Waterloo,USHL,2014-01-01,4,86,N,,70.0,185.0,D,R
Anton Karlsson,SWE,1996-08-03,"Lerum, Sweden",Frolunda Jr.,SWEDEN-JR.,2014-01-01,53,87,N,,73.0,187.0,RW,L
Beau Starrett,USA,1995-11-01,"Framingham, MA  USA",South Shore,USPHL PRE.,2014-01-01,16,88,N,,76.0,197.0,C,L
Nathan Walker,GBR,1994-02-07,"Cardiff, United Kingdom",Hershey,AHL,2014-01-01,15,89,N,,72.0,180.0,LW,L
Michael Amadio,CAN,1996-05-13,"Sault Ste. Marie, ON  CAN",North Bay,OHL,2014-01-01,26,90,N,,73.0,190.0,C,R
William Lagesson,SWE,1996-02-22,"Gothenburg, Sweden",Frolunda Jr.,SWEDEN-JR.,2014-01-01,22,91,N,,74.0,196.0,D,L
Joe Wegwerth,USA,1996-06-16,"Burnsville, MN  USA",Usa U-18,USHL,2014-01-01,13,92,N,,75.0,230.0,RW,L
Nick Magyar,USA,1996-05-29,"Cleveland, OH  USA",Kitchener,OHL,2014-01-01,21,93,N,,73.0,194.0,RW,R
Ville Husso,FIN,1995-02-06,"Helsinki, Finland",Hifk,FINLAND,2014-01-01,19,94,N,,75.0,205.0,G,L
Linus Soderstrom,SWE,1996-08-23,"Stockholm, Sweden",Djurgarden Jr.,SWEDEN-JR.,2014-01-01,2,95,N,,75.0,187.0,G,L
Josh Wesley,USA,1996-04-09,"Hartford, CT  USA",Plymouth,OHL,2014-01-01,12,96,N,,74.0,194.0,D,R
Lucas Wallmark,SWE,1995-09-05,"Umea, Sweden",Lulea,SWEDEN,2014-01-01,12,97,N,,72.0,176.0,C,L
Fredrik Olofsson,SWE,1996-05-27,"Helsingborg, Sweden",Chicago,USHL,2014-01-01,16,98,N,,73.0,185.0,LW,L
Chase De Leo,USA,1995-10-25,"La Mirada, CA  USA",Portland,WHL,2014-01-01,52,99,N,,69.0,178.0,C,L
Shane Eiserman,USA,1995-10-10,"Beverly, MA  USA",Dubuque,USHL,2014-01-01,9,100,N,,73.0,200.0,C,L
Nelson Nogier,CAN,1996-05-27,"Saskatoon, SK  CAN",Saskatoon,WHL,2014-01-01,52,101,N,,74.0,191.0,D,R
Alexis Vanier,CAN,1995-12-21,"St. Catherine, QC  CAN",Baie Comeau,QMJHL,2014-01-01,28,102,N,,76.0,215.0,D,L
John Piccinich,USA,1996-06-12,"Englewood, NJ  USA",Youngstown,USHL,2014-01-01,10,103,N,,71.0,190.0,RW,R
Ryan Mantha,USA,1996-06-18,"Clarkston, MI  USA",Sioux City,USHL,2014-01-01,3,104,N,,76.0,208.0,RW,R
Michael Prapavessis,CAN,1996-01-07,"Mississauga, ON  CAN",Toronto Lakeshore,OJHL,2014-01-01,25,105,N,,72.0,173.0,D,L
Christoffer Ehn,SWE,1996-04-05,"Skara, Sweden",Frolunda Jr.,SWEDEN-JR.,2014-01-01,17,106,N,,75.0,181.0,C,L
Julien Pelletier,CAN,1996-06-28,"Buckingham, QC  CAN",Cape Breton,QMJHL,2014-01-01,29,107,N,,71.0,177.0,LW,L
Devon Toews,CAN,1994-02-21,"Abbotsford, BC  CAN",Quinnipiac,ECAC,2014-01-01,2,108,N,,71.0,175.0,D,L
Kaapo Kahkonen,FIN,1996-08-16,"Helsinki, Finland",Blues Jr.,Finland Jr.,2014-01-01,30,109,N,,74.0,222.0,G,L
Austin Poganski,USA,1996-02-16,"St. Cloud, MN  USA",Tri-City,USHL,2014-01-01,19,110,N,,73.0,198.0,RW,R
Zachary Nagelvoort,USA,1994-01-30,"Ridgewood, NJ  USA",U. Of Michigan,BIG10,2014-01-01,22,111,N,,74.0,190.0,G,L
Viktor Arvidsson,SWE,1993-04-08,"Skellefteå, Sweden",Skelleftea,SWEDEN,2014-01-01,18,112,N,,69.0,172.0,LW,R
Sam Lafferty,USA,1995-03-06,"Hollidaysburg, PA  USA",Deerfield Academy,HIGH-MA,2014-01-01,5,113,N,,72.0,187.0,C,R
Alexis Pepin,CAN,1996-04-24,"Montreal, QC  CAN",Gatineau,QMJHL,2014-01-01,21,114,N,,74.0,218.0,LW,L
Brent Moran,CAN,1996-07-05,"Ottawa, ON  CAN",Niagara,OHL,2014-01-01,25,115,N,,75.0,186.0,G,L
Danton Heinen,CAN,1995-07-05,"Langley, BC  CAN",Surrey,BCHL,2014-01-01,6,116,N,,72.0,165.0,C,L
Michael Bunting,CAN,1995-09-17,"Scarborough, ON  CAN",Sault Ste. Marie,OHL,2014-01-01,53,117,N,,71.0,174.0,LW,L
Igor Shesterkin,RUS,1995-12-30,"Moscow, Russia",Spartak 2,Russia-Jr.,2014-01-01,3,118,N,,73.0,187.0,G,L
Ben Thomas,CAN,1996-05-28,"Calgary, AB  CAN",Calgary,WHL,2014-01-01,14,119,N,,73.0,190.0,D,R
Steven Johnson,USA,1994-06-27,"Excelsior, MN  USA",Omaha,USHL,2014-01-01,26,120,N,,72.0,185.0,D,L
Maxwell Willman,USA,1995-02-13,"Barnstable, MA  USA",Williston-North Hampton,HIGH-MA,2014-01-01,7,121,N,,71.0,181.0,C,L
Richard Nejezchleb,CZE,1994-05-02,"Prague, Czech Republic",Brandon,WHL,2014-01-01,3,122,N,,74.0,203.0,LW,L
Matthew Berkovitz,USA,1996-02-16,"Green Bay, WI  USA",Ashwaubenon,HIGH-WI,2014-01-01,24,123,N,,73.0,180.0,D,L
Jaedon Descheneau,CAN,1995-02-22,"Leduc, AB  CAN",Kootenay,WHL,2014-01-01,19,124,N,,68.0,186.0,RW,R
Nikolas Koberstein,CAN,1996-01-19,"Ponoka, AB  CAN",Olds,AJHL,2014-01-01,8,125,N,,73.0,180.0,D,R
Gustav Forsling,SWE,1996-06-12,"Linkoping, Sweden",Linkoping Jr.,SWEDEN-JR.,2014-01-01,23,126,N,,71.0,176.0,D,L
Clark Bishop,CAN,1996-03-29,"St. John's, NL  CAN",Cape Breton,QMJHL,2014-01-01,12,127,N,,71.0,182.0,C,L
Dakota Joshua,USA,1996-05-15,"Dearborn, MI  USA",Sioux Falls,USHL,2014-01-01,10,128,N,,73.0,182.0,C,L
Cj Seuss,USA,1994-03-17,"St. Paul, MN  USA",Sioux Falls,USHL,2014-01-01,52,129,N,,71.0,190.0,LW,L
Liam Coughlin,USA,1994-09-19,"South Boston, MA  USA",Vernon,BCHL,2014-01-01,22,130,N,,74.0,190.0,C,L
Ryan Rehill,CAN,1995-11-07,"Golden, BC  CAN",Kamloops,WHL,2014-01-01,1,131,N,,74.0,210.0,D,R
Joonas Lyytinen,FIN,1995-04-04,"Espoo, Finland",Kalpa,FINLAND,2014-01-01,18,132,N,,72.0,154.0,D,L
Dysin Mayo,CAN,1996-08-17,"Victoria, BC  CAN",Edmonton,WHL,2014-01-01,53,133,N,,71.0,181.0,D,R
Shane Gersich,USA,1996-07-10,"Chaska, MN  USA",Usa U-18,USHL,2014-01-01,15,134,N,,71.0,175.0,C,L
Miro Karjalainen,FIN,1996-05-23,"Vihti, Finland",Jokerit U18,FINLAND-JR. U18,2014-01-01,25,135,N,,77.0,205.0,D,R
Chase Perry,USA,1996-02-08,"Grand Forks, ND  USA",Wenatchee,NAHL,2014-01-01,17,136,N,,74.0,189.0,G,L
Tyler Bird,USA,1996-08-14,"Boston, MA  USA",Kimball Union Academy,HIGH-NH,2014-01-01,29,137,N,,73.0,200.0,RW,R
Oskar Lindblom,SWE,1996-08-15,"Gävle, Sweden",Brynas Jr.,SWEDEN-JR.,2014-01-01,4,138,N,,73.0,191.0,LW,L
Tanner Faith,CAN,1995-10-05,"Terrace, BC  CAN",Kootenay,WHL,2014-01-01,30,139,N,,76.0,219.0,D,R
Daniel Walcott,CAN,1994-02-19,"Ile Perrot, QC  CAN",Blainville-Boisbriand,QMJHL,2014-01-01,3,140,N,,71.0,161.0,D,L
Luc Snuggerud,USA,1995-09-18,"Edina, MN  USA",Eden Prarie,HIGH-MN,2014-01-01,16,141,N,,72.0,180.0,D,L
Tyler Nanne,USA,1996-03-17,"Edina, MN  USA",Edina H.S.,HIGH-MN,2014-01-01,3,142,N,,70.0,174.0,D,R
Miguel Fidler,USA,1996-03-17,"Edina, MN  USA",Edina H.S.,HIGH-MN,2014-01-01,13,143,N,,71.0,186.0,LW,L
Anton Lindholm,SWE,1994-11-29,"Skellefteå, Sweden",Skelleftea Jr.,SWEDEN-JR.,2014-01-01,21,144,N,,72.0,191.0,D,L
Anthony Angello,USA,1996-03-06,"Albany, NY  USA",Omaha,USHL,2014-01-01,5,145,N,,75.0,190.0,C,R
Anders Bjork,USA,1996-08-05,"Mequon, WI  USA",Usa U-18,USHL,2014-01-01,6,146,N,,71.0,182.0,LW,L
Daniel Audette,CAN,1996-05-06,"Blainville, QC  CAN",Sherbrooke,QMJHL,2014-01-01,8,147,N,,68.0,175.0,C,L
Andreas Soderberg,SWE,1996-06-16,"Skellefteå, Sweden",Skelleftea Jr.,SWEDEN-JR.,2014-01-01,16,148,N,,76.0,200.0,D,L
Rourke Chartier,CAN,1996-04-03,"Saskatoon, SK  CAN",Kelowna,WHL,2014-01-01,28,149,N,,70.0,173.0,C,L
Alec Dillon,CAN,1996-05-05,"Nanaimo, BC  CAN",Victoria,BCHL,2014-01-01,26,150,N,,76.0,168.0,G,L
Christopher Brown,USA,1996-02-22,"Pontiac, MI  USA",Cranbrook Kingswood,HIGH-MI,2014-01-01,7,151,N,,72.0,179.0,C,R
Joey Dudek,USA,1996-01-29,"Derry, NH  USA",Kimball Union Academy,HIGH-NH,2014-01-01,1,152,N,,71.0,180.0,C,R
Tyler Vesel,USA,1994-04-14,"Duluth, MN  USA",Omaha,USHL,2014-01-01,22,153,N,,70.0,180.0,C,R
Aaron Haydon,USA,1996-01-06,"Plymouth, MI  USA",Niagara,OHL,2014-01-01,25,154,N,,74.0,197.0,D,R
Kyle Schempp,USA,1994-01-13,"Saginaw, MI  USA",Ferris State U.,WCHA,2014-01-01,2,155,N,,72.0,178.0,C,L
Kyle Pettit,CAN,1996-01-19,"Woodstock, ON  CAN",Erie,OHL,2014-01-01,23,156,N,,76.0,200.0,C,L
Jake Marchment,CAN,1995-05-20,"Ajax, ON  CAN",Belleville,OHL,2014-01-01,26,157,N,,75.0,206.0,C,R
Nolan Vesey,USA,1995-03-28,"North Reading, MA  USA",South Shore,USPHL PRE.,2014-01-01,10,158,N,,71.0,198.0,LW,L
Steven Spinner,USA,1995-12-15,"Eden Prairie, MN  USA",Eden Prarie,HIGH-MN,2014-01-01,15,159,N,,71.0,196.0,RW,R
Pontus Sjalin,SWE,1996-06-12,"Sweden, Sweden",Ostersunds,J20 Elit,2014-01-01,30,160,N,,72.0,170.0,D,L
Brandon Baddock,CAN,1995-03-29,"Vermilion, AB  CAN",Edmonton,WHL,2014-01-01,1,161,N,,75.0,205.0,LW,L
Aaron Irving,CAN,1996-03-03,"Edmonton, AB  CAN",Edmonton,WHL,2014-01-01,18,162,N,,72.0,185.0,D,R
David Westlund,SWE,1995-02-05,"Ostersund, Sweden",Brynas Jr.,SWEDEN-JR.,2014-01-01,53,163,N,,75.0,207.0,D,L
Pavel Kraskovsky,RUS,1996-09-11,"Yaroslavl, Russia",Yaroslavl 2,Russia-Jr.,2014-01-01,52,164,N,,76.0,187.0,C,L
John Nyberg,SWE,1996-07-14,"Sweden, Sweden",Frolunda Jr.,SWEDEN-JR.,2014-01-01,25,165,N,,74.0,180.0,LW,L
Julius Vahatalo,FIN,1995-03-23,"Vahto, Finland",Tps Jr.,Finland Jr.,2014-01-01,17,166,N,,77.0,191.0,LW,L
Chase Lang,CAN,1996-09-13,"Nanaimo, BC  CAN",Calgary,WHL,2014-01-01,30,167,N,,73.0,191.0,C,L
Radel Fazleev,RUS,1996-01-07,"Kazan, Russia",Calgary,WHL,2014-01-01,4,168,N,,72.0,176.0,C,L
Reid Duke,CAN,1996-01-28,"Calgary, AB  CAN",Lethbridge,WHL,2014-01-01,30,169,N,,72.0,191.0,C,R
Cristiano Digiacinto,CAN,1996-01-10,"Hamilton, ON  CAN",Windsor,OHL,2014-01-01,14,170,N,,70.0,186.0,LW,L
Kevin Labanc,USA,1995-12-12,"Brooklyn, NY  USA",Barrie,OHL,2014-01-01,28,171,N,,70.0,186.0,RW,R
C.J. Yakimowicz,USA,1996-01-26,"Wilkes Barre, PA  USA",London,OHL,2014-01-01,19,172,N,,74.0,198.0,RW,R
Jaden Lindo,CAN,1996-01-11,"Brampton, ON  CAN",Owen Sound,OHL,2014-01-01,5,173,N,,73.0,201.0,RW,R
Maximilian Pajpach,SVK,1996-01-04,"Poprad, Slovakia",Slovakia U18,SLOVAKIA-2,2014-01-01,21,174,N,,73.0,207.0,G,L
Adam Ollas Mattsson,SWE,1996-07-30,"Stockholm, Sweden",Djurgarden Jr.,SWEDEN-JR.,2014-01-01,20,175,N,,76.0,209.0,D,L
Sammy Blais,CAN,1996-06-17,"Montmagny, QC  CAN",Victoriaville,QMJHL,2014-01-01,19,176,N,,69.0,164.0,LW,L
Hayden Hawkey,USA,1995-03-01,"Fremont, CA  USA",Omaha,USHL,2014-01-01,8,177,N,,73.0,180.0,G,L
Dylan Sikura,CAN,1995-06-01,"Aurora, ON  CAN",Aurora,OJHL,2014-01-01,16,178,N,,71.0,149.0,C,L
Ivan Nalimov,RUS,1994-03-12,"Novokuznetsk, Russia",Ska 2,Russia-Jr.,2014-01-01,16,179,N,,77.0,211.0,G,L
Matthew Mistele,CAN,1995-10-17,"Whitby, ON  CAN",Plymouth,OHL,2014-01-01,26,180,N,,73.0,190.0,LW,L
Victor Olofsson,SWE,1995-07-18,"Ornskoldsvik, Sweden",Modo Jr.,SWEDEN-JR.,2014-01-01,7,181,N,,67.0,157.0,RW,L
Hugo Fagerblom,SWE,1996-01-09,"Boras, Sweden",Frolunda U18,SWEDEN-JR. U18,2014-01-01,13,182,N,,78.0,202.0,G,L
Keven Bouchard,CAN,1996-04-19,"Alma, QC  CAN",Val D'Or,QMJHL,2014-01-01,22,183,N,,74.0,205.0,G,L
Austin Carroll,USA,1994-03-26,"Phoenix, AZ  USA",Victoria,WHL,2014-01-01,20,184,N,,75.0,216.0,RW,R
Cameron Darcy,USA,1994-03-02,"South Boston, MA  USA",Cape Breton,QMJHL,2014-01-01,14,185,N,,72.0,192.0,C,R
Mackenze Stewart,CAN,1995-08-10,"Red Deer, AB  CAN",Prince Albert,WHL,2014-01-01,23,186,N,,75.0,240.0,D,L
Kyle Jenkins,CAN,1996-04-22,"Brampton, ON  CAN",Sault Ste. Marie,OHL,2014-01-01,12,187,N,,72.0,166.0,D,L
Pierre Engvall,SWE,1996-05-31,"Ljungby, Sweden",Frolunda Jr.,SWEDEN-JR.,2014-01-01,10,188,N,,76.0,191.0,LW,L
Kelly Summers,CAN,1996-04-29,"Renfrew, ON  CAN",Carleton Place,CCHL,2014-01-01,9,189,N,,73.0,191.0,D,R
Francis Perron,CAN,1996-04-18,"Laval, QC  CAN",Rouyn-Noranda,QMJHL,2014-01-01,9,190,N,,71.0,166.0,LW,L
Jared Fiegl,USA,1996-01-23,"Parker, CO  USA",Usa U-18,USHL,2014-01-01,53,191,N,,73.0,206.0,LW,L
Matt Ustaski,USA,1994-05-27,"Glenview, IL  USA",Langley,BCHL,2014-01-01,52,192,N,,77.0,221.0,C,L
Edgars Kulda,LVA,1994-11-13,"Riga, Latvia",Edmonton,WHL,2014-01-01,53,193,N,,71.0,177.0,LW,L
Kevin Elgestal,SWE,1996-05-29,"Gothenburg, Sweden",Frolunda Jr.,SWEDEN-JR.,2014-01-01,15,194,N,,73.0,176.0,RW,R
Patrick Sanvido,CAN,1996-06-28,"Guelph, ON  CAN",Windsor,OHL,2014-01-01,25,195,N,,77.0,218.0,D,L
Axel Holmstrom,SWE,1996-06-29,"Arvidsjaur, Sweden",Skelleftea Jr.,SWEDEN-JR.,2014-01-01,17,196,N,,72.0,198.0,C,L
Olivier Leblanc,CAN,1996-02-17,"Quebec, QC  CAN",Saint John,QMJHL,2014-01-01,29,197,N,,71.0,157.0,D,L
Jesper Pettersson,SWE,1994-07-16,"Stockholm, Sweden",Linkoping,SWEDEN,2014-01-01,4,198,N,,69.0,187.0,D,R
Pavel Jenys,CZE,1996-04-02,"Brno, Czech Republic",Brno,Czech Republic,2014-01-01,30,199,N,,75.0,202.0,C,L
Lukas Sutter,CAN,1993-10-04,"Lethbridge, AB  CAN",Red Deer,WHL,2014-01-01,2,200,N,,72.0,209.0,C,L
Alexander Kadeykin,RUS,1993-10-04,"Elektrosal, Russia",Mytischi,Russia,2014-01-01,17,201,N,,75.0,213.0,C,L
Dwyer Tschantz,USA,1995-03-22,"Wilmington, DE  USA",Indiana,USHL,2014-01-01,19,202,N,,76.0,209.0,RW,R
Jeff Taylor,USA,1994-04-13,"Albany, NY  USA",Union College,ECAC,2014-01-01,5,203,N,,72.0,180.0,D,L
Julien Nantel,CAN,1996-09-06,"Laval, QC  CAN",Rouyn-Noranda,QMJHL,2014-01-01,21,204,N,,72.0,193.0,C,L
Ondrej Kase,CZE,1995-11-08,"Kadan, Czech Republic",Chomutov,Czech Republic,2014-01-01,24,205,N,,72.0,165.0,RW,R
Emil Johansson,SWE,1996-05-06,"Vaxjo, Sweden",Hv 71 Jr.,SWEDEN-JR.,2014-01-01,6,206,N,,71.0,194.0,D,L
Jake Evans,CAN,1996-06-02,"Toronto, ON  CAN",St. Michael'S,OJHL,2014-01-01,8,207,N,,72.0,172.0,C,R
Jack Ramsey,USA,1995-11-02,"Farmington, MI  USA",Penticton,BCHL,2014-01-01,16,208,N,,74.0,175.0,RW,R
Spencer Watson,CAN,1996-04-25,"London, ON  CAN",Kingston,OHL,2014-01-01,26,209,N,,69.0,170.0,RW,R
Jacob Middleton,CAN,1996-01-02,"Wainwright, AB  CAN",Ottawa,OHL,2014-01-01,26,210,N,,74.0,200.0,D,L
Connor Mcdavid,CAN,1997-01-13,"Richmond Hill, ON  CAN",Erie,OHL,2015-01-01,22,1,N,,72.0,195.0,C,L
Jack Eichel,USA,1996-10-28,"North Chelmsford, MA  USA",Boston University,H-EAST,2015-01-01,7,2,N,,74.0,196.0,C,R
Dylan Strome,CAN,1997-03-07,"Mississauga, ON  CAN",Erie,OHL,2015-01-01,53,3,N,,75.0,185.0,C,L
Mitchell Marner,CAN,1997-05-05,"Markham, ON  CAN",London,OHL,2015-01-01,10,4,N,,71.0,160.0,C,R
Noah Hanifin,USA,1997-01-25,"Boston, MA  USA",Boston College,H-EAST,2015-01-01,12,5,N,,74.0,203.0,D,L
Pavel Zacha,CZE,1997-04-06,"Brno, Czech Republic",Sarnia,OHL,2015-01-01,1,6,N,,75.0,210.0,C,L
Ivan Provorov,RUS,1997-01-13,"Yaroslavl, Russia",Brandon,WHL,2015-01-01,4,7,N,,72.0,201.0,D,L
Zach Werenski,USA,1997-07-19,"Grosse Pointe, MI  USA",U. Of Michigan,BIG10,2015-01-01,29,8,N,,74.0,206.0,D,L
Timo Meier,CHE,1996-10-08,"Herisau, Switzerland",Halifax,QMJHL,2015-01-01,28,9,N,,73.0,209.0,RW,L
Mikko Rantanen,FIN,1996-10-29,"Nousiainen, Finland",Tps,FINLAND,2015-01-01,21,10,N,,75.0,211.0,RW,L
Lawson Crouse,CAN,1997-06-23,"Mt. Brydges, ON  CAN",Kingston,OHL,2015-01-01,13,11,N,,76.0,215.0,LW,L
Denis Gurianov,RUS,1997-06-07,"Togliatti, Russia",Togliatti 2,Russia-Jr.,2015-01-01,25,12,N,,75.0,192.0,RW,L
Jakub Zboril,CZE,1997-02-21,"Brno, Czech Republic",Saint John,QMJHL,2015-01-01,6,13,N,,72.0,184.0,D,L
Jake Debrusk,CAN,1996-10-17,"Edmonton, AB  CAN",Swift Current,WHL,2015-01-01,6,14,N,,71.0,174.0,LW,L
Zach Senyshyn,CAN,1997-03-30,"Ottawa, ON  CAN",Sault Ste. Marie,OHL,2015-01-01,6,15,N,,73.0,192.0,RW,R
Mathew Barzal,CAN,1997-05-26,"Coquitlam, BC  CAN",Seattle,WHL,2015-01-01,2,16,N,,71.0,175.0,C,R
Kyle Connor,USA,1996-12-09,"Shelby Twp., MI  USA",Youngstown,USHL,2015-01-01,52,17,N,,73.0,177.0,LW,L
Thomas Chabot,CAN,1997-01-30,"Sainte-Marie, QC  CAN",Saint John,QMJHL,2015-01-01,9,18,N,,73.0,180.0,D,L
Evgeny Svechnikov,RUS,1996-10-31,"Yuzhno-Sakhalinsk, Russia",Cape Breton,QMJHL,2015-01-01,17,19,N,,73.0,199.0,LW,L
Joel Eriksson Ek,SWE,1997-01-29,"Karlstad, Sweden",Farjestad,SWEDEN,2015-01-01,30,20,N,,74.0,198.0,C,L
Colin White,USA,1997-01-30,"Boston, MA  USA",Usa U-18,USHL,2015-01-01,9,21,N,,72.0,183.0,C,R
